"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"18839","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","1143","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2013-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"18840","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","1064","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"18841","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","899","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2013-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"18842","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","845","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2013-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"18843","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","742","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2013-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"18844","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","640","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2012-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18845","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","571","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2012-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18846","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","480","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2012-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18847","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","380","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2012-08-06,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18848","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","295","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2012-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18849","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","231","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18850","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","136","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18851","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","100703","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2025-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"18852","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","99951","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2025-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"18853","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","98800","0000000134","Onde OFB","1","Ecoulement visible",1.309517693,46.433027275,2024-09-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18854","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","98666","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2024-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18855","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","98552","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2024-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18856","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","98365","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2024-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18857","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","98219","0000000134","Onde OFB","1","Ecoulement visible",1.309517693,46.433027275,2024-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18858","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","98027","0000000134","Onde OFB","3","Assec",1.309517693,46.433027275,2023-10-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18859","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","97945","0000000134","Onde OFB","3","Assec",1.309517693,46.433027275,2023-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18860","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","97866","0000000134","Onde OFB","2","Ecoulement non visible",1.309517693,46.433027275,2023-09-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18861","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","97819","0000000134","Onde OFB","2","Ecoulement non visible",1.309517693,46.433027275,2023-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18862","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","97743","0000000134","Onde OFB","1f","Ecoulement visible faible",1.309517693,46.433027275,2023-08-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18863","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","97665","0000000134","Onde OFB","2","Ecoulement non visible",1.309517693,46.433027275,2023-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18864","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","97578","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2023-07-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18865","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","97537","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2023-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18866","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","97309","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2023-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18867","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","97268","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2023-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18868","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","97119","0000000134","Onde OFB","1","Ecoulement visible",1.309517693,46.433027275,2023-03-23,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18869","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","96891","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2022-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18870","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","96815","0000000134","Onde OFB","1f","Ecoulement visible faible",1.309517693,46.433027275,2022-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18871","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","96630","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2022-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18872","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","96476","0000000134","Onde OFB","1f","Ecoulement visible faible",1.309517693,46.433027275,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18873","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","96322","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2022-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18874","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","96161","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2022-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18875","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","96076","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2022-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18876","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","95907","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2021-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18877","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","95790","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2021-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18878","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","95650","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2021-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18879","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","95559","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2021-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18880","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","95405","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2021-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18881","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","95334","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2021-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18882","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","95237","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2020-10-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18883","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","95122","0000000134","Onde OFB","3","Assec",1.309517693,46.433027275,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18884","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","95050","0000000134","Onde OFB","3","Assec",1.309517693,46.433027275,2020-09-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18885","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","94936","0000000134","Onde OFB","3","Assec",1.309517693,46.433027275,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18886","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","94866","0000000134","Onde OFB","3","Assec",1.309517693,46.433027275,2020-08-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18887","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","94788","0000000134","Onde OFB","3","Assec",1.309517693,46.433027275,2020-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18888","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","94727","0000000134","Onde OFB","2","Ecoulement non visible",1.309517693,46.433027275,2020-07-17,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18889","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","94604","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2020-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18890","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","94459","0000000134","Onde OFB","1f","Ecoulement visible faible",1.309517693,46.433027275,2020-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18891","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","93051","0000000134","Onde OFB",NA,"Donnée manquante",1.309517693,46.433027275,2019-11-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18892","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","92403","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2019-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18893","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","91452","0000000134","Onde OFB","3","Assec",1.309517693,46.433027275,2019-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18894","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","90654","0000000134","Onde OFB","3","Assec",1.309517693,46.433027275,2019-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18895","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","89306","0000000134","Onde OFB","3","Assec",1.309517693,46.433027275,2019-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18896","L5500001","Le Bel Rio à Chaillac","36","Indre","36035","CHAILLAC","24","Centre-Val de Loire","04","Loire-Bretagne","L5506400","le Bel Rio","88362","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.309517693,46.433027275,2019-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
